"","wr_response_priority","wr_dlt_priority","wr_tie_priority"
"doseA",0.862660944206009,0.764227642276423,0.73
"doseA",0.679389312977099,0.635687732342007,0.612662942271881
"doseA",1.01154734411085,0.861111111111111,0.838983050847458
"doseA",1.12342569269521,0.988207547169811,0.903448275862069
"doseA",0.613678373382625,0.650283553875236,0.5750452079566
"doseA",0.543165467625899,0.679060665362035,0.652509652509653
"doseA",1.22335025380711,1.22335025380711,1.1592039800995
"doseA",0.728952772073922,0.838427947598253,0.748427672955975
"doseA",0.475298126064736,0.597785977859779,0.506129597197898
"doseA",0.876889848812095,0.94407158836689,0.849137931034483
"doseA",0.62037037037037,0.685934489402698,0.515734265734266
"doseA",0.632183908045977,0.62906309751434,0.555970149253731
"doseA",0.56672760511883,0.620037807183365,0.535390199637024
"doseA",0.719607843137255,0.552212389380531,0.468013468013468
"doseA",0.502599653379549,0.676982591876209,0.569343065693431
"doseA",1.2696335078534,0.997695852534562,0.993071593533487
"doseA",0.450680272108844,0.428810720268007,0.399339933993399
"doseA",1.08009708737864,1.22597402597403,1.16836734693878
"doseA",0.822033898305085,0.776859504132231,0.726530612244898
"doseA",0.584870848708487,0.590740740740741,0.565137614678899
"doseA",0.772819472616633,0.639774859287054,0.642722117202268
"doseA",0.940909090909091,0.932126696832579,0.907865168539326
"doseA",0.690196078431373,0.737903225806452,0.700990099009901
"doseA",1.18974358974359,1.04306220095694,1.02631578947368
"doseA",0.967741935483871,1.0381861575179,0.938215102974828
"doseA",0.992974238875878,0.912359550561798,0.842450765864333
"doseA",0.722,0.69488188976378,0.64299424184261
"doseA",0.518453427065026,0.556756756756757,0.507908611599297
"doseA",0.739478957915832,0.895196506550218,0.798336798336798
"doseA",0.54561717352415,0.671179883945841,0.622390891840607
"doseA",0.963553530751708,0.950226244343891,0.934831460674157
"doseA",0.89647577092511,0.843683083511777,0.843683083511777
"doseA",0.469178082191781,0.554347826086957,0.502654867256637
"doseA",0.744725738396624,0.763326226012793,0.665314401622718
"doseA",0.70703125,0.836134453781513,0.718811881188119
"doseA",1.02325581395349,0.801242236024845,0.794605809128631
"doseA",0.653846153846154,0.747967479674797,0.702594810379242
"doseA",0.763157894736842,0.684719535783366,0.684210526315789
"doseA",0.534391534391534,0.584699453551913,0.507042253521127
"doseA",0.5591985428051,0.53405017921147,0.509734513274336
"doseA",0.811715481171548,0.760162601626016,0.684418145956608
"doseA",0.588342440801457,0.74749498997996,0.644486692015209
"doseA",1.19897959183673,1.12315270935961,1.13432835820896
"doseA",1.49570200573066,1.38630136986301,1.39944903581267
"doseA",0.5,0.492201039861352,0.394779771615008
"doseA",0.912472647702407,0.794661190965092,0.733067729083665
"doseA",0.643129770992366,0.627599243856333,0.601503759398496
"doseA",0.426929392446634,0.441127694859038,0.41871921182266
"doseA",0.758196721311475,0.77639751552795,0.715151515151515
"doseA",0.951945080091533,0.834408602150538,0.838074398249453
"doseA",1.03333333333333,0.940909090909091,0.90561797752809
"doseA",0.968325791855204,0.95067264573991,0.834042553191489
"doseA",0.882096069868996,1.03782505910165,0.89086859688196
"doseA",0.322188449848024,0.389776357827476,0.311926605504587
"doseA",0.761616161616162,0.883369330453564,0.79375
"doseA",0.823027718550107,0.792452830188679,0.718052738336714
"doseA",0.52491103202847,0.469982847341338,0.42
"doseA",0.965986394557823,0.935267857142857,0.867965367965368
"doseA",0.680769230769231,0.630597014925373,0.629906542056075
"doseA",0.926503340757238,0.901098901098901,0.865800865800866
"doseA",0.758691206543967,1.04275534441805,0.850877192982456
"doseA",0.905494505494505,0.780287474332649,0.789256198347107
"doseA",1.01141552511416,1.02528735632184,0.955357142857143
"doseA",0.444262295081967,0.468333333333333,0.389589905362776
"doseA",0.849785407725322,0.810924369747899,0.754601226993865
"doseA",0.948430493273543,0.889130434782609,0.857758620689655
"doseA",0.363067292644757,0.4185667752443,0.364928909952607
"doseA",0.562841530054645,0.49738219895288,0.500875656742557
"doseA",0.725806451612903,0.729292929292929,0.704453441295547
"doseA",0.758064516129032,0.801652892561983,0.753036437246964
"doseA",0.47008547008547,0.438127090301003,0.431666666666667
"doseA",0.752016129032258,0.837209302325581,0.76844262295082
"doseA",1.3929539295393,1.36729222520107,1.28981723237598
"doseA",0.575539568345324,0.561497326203209,0.472696245733788
"doseA",0.516873889875666,0.721774193548387,0.569029850746269
"doseA",0.40625,0.540540540540541,0.425423728813559
"doseA",0.813163481953291,0.927765237020316,0.820128479657388
"doseA",0.926666666666667,1.11463414634146,0.983833718244804
"doseA",0.667946257197697,0.652091254752852,0.648956356736243
"doseA",0.811320754716981,0.788819875776398,0.744897959183674
"doseA",0.744421906693712,0.638095238095238,0.638095238095238
"doseA",1.17662337662338,1.15979381443299,1.14358974358974
"doseA",0.524221453287197,0.52686308492201,0.5
"doseA",0.598880597014925,0.763374485596708,0.647637795275591
"doseA",0.536028119507909,0.636704119850187,0.583180987202925
"doseA",0.603738317757009,0.543165467625899,0.561338289962825
"doseA",0.93348623853211,0.924657534246575,0.797385620915033
"doseA",0.57037037037037,0.62763915547025,0.565055762081784
"doseA",0.834042553191489,0.894505494505495,0.815286624203822
"doseA",0.744047619047619,0.804928131416838,0.681640625
"doseA",0.588235294117647,0.425742574257426,0.425956738768719
"doseA",0.514886164623468,0.787190082644628,0.574349442379182
"doseA",0.892778993435449,0.790890269151139,0.799573560767591
"doseA",0.76278118609407,0.76278118609407,0.715430861723447
"doseA",0.596685082872928,0.559352517985611,0.56021897810219
"doseA",1.02112676056338,0.824152542372881,0.827213822894168
"doseA",0.676356589147287,0.604823747680891,0.619850187265918
"doseA",0.925507900677201,0.878854625550661,0.838779956427015
"doseA",0.815513626834382,0.67504835589942,0.676356589147287
"doseA",0.939732142857143,0.780737704918033,0.803757828810021
"doseA",0.665377176015474,0.69488188976378,0.646601941747573
"doseA",1.40720221606648,1.51884057971014,1.36538461538462
"doseA",0.551912568306011,0.580705009276438,0.548269581056466
"doseA",0.77319587628866,0.80293501048218,0.77962577962578
"doseA",0.809623430962343,0.723107569721116,0.715151515151515
"doseA",0.648956356736243,0.618249534450652,0.58029197080292
"doseA",1.00683371298405,0.984234234234234,0.915929203539823
"doseA",0.80293501048218,0.915367483296214,0.781970649895178
"doseA",0.64461247637051,0.719367588932806,0.64638783269962
"doseA",0.571428571428571,0.551537070524412,0.515151515151515
"doseA",0.678571428571429,0.751552795031056,0.68063872255489
"doseA",0.929203539823009,0.689922480620155,0.692759295499021
"doseA",0.585009140767825,0.651428571428571,0.513181019332162
"doseA",1.33692722371968,1.24031007751938,1.22337662337662
"doseA",0.695906432748538,0.733067729083665,0.627376425855513
"doseA",0.966442953020134,0.944690265486726,0.860813704496788
"doseA",0.897826086956522,0.811203319502075,0.745967741935484
"doseA",0.51138353765324,0.569090909090909,0.503496503496504
"doseA",0.913140311804009,0.742393509127789,0.757700205338809
"doseA",0.731160896130346,0.756198347107438,0.67
"doseA",0.62406015037594,0.830508474576271,0.683693516699411
"doseA",1.62917933130699,1.36986301369863,1.40389972144847
"doseA",1.25974025974026,1.20812182741117,1.11246943765281
"doseA",1.19647355163728,0.879310344827586,0.932885906040268
"doseA",0.881578947368421,1.04285714285714,0.935926773455378
"doseA",1.24552429667519,1.06103286384977,1.05924170616114
"doseA",0.576642335766423,0.605947955390335,0.543321299638989
"doseA",1.04275534441805,1.05250596658711,0.986078886310905
"doseA",0.568555758683729,0.659574468085106,0.540983606557377
"doseA",1.18575063613232,1.06987951807229,0.995305164319249
"doseA",0.552158273381295,0.659615384615385,0.567518248175182
"doseA",0.59963436928702,0.593806921675774,0.578467153284672
"doseA",1.04275534441805,1.04761904761905,0.992990654205608
"doseA",0.954648526077097,0.902869757174393,0.885714285714286
"doseA",0.83585313174946,0.910112359550562,0.797008547008547
"doseA",1.0139211136891,0.981735159817352,0.983682983682984
"doseA",0.709803921568627,0.605893186003683,0.592660550458716
"doseA",0.792887029288703,0.687007874015748,0.689723320158103
"doseA",0.630885122410546,0.659003831417625,0.615384615384615
"doseA",0.673828125,0.703777335984095,0.638834951456311
"doseA",0.713717693836978,0.822410147991543,0.751028806584362
"doseA",0.664077669902913,0.683693516699411,0.650485436893204
"doseA",1.39226519337017,1.19796954314721,1.13784461152882
"doseA",0.703629032258065,0.775210084033613,0.731404958677686
"doseA",0.802469135802469,0.738095238095238,0.64952380952381
"doseA",0.68937875751503,0.734567901234568,0.655310621242485
"doseA",0.539964476021314,0.564981949458484,0.50261780104712
"doseA",0.949886104783599,0.77962577962578,0.804670912951168
"doseA",0.981481481481482,0.805907172995781,0.820128479657388
"doseA",1.0935960591133,1.22513089005236,1.08728179551122
"doseA",1.24281984334204,1.07990314769976,1.12158808933002
"doseA",0.641366223908918,0.550179211469534,0.543165467625899
"doseA",1.08474576271186,1.00699300699301,1.02112676056338
"doseA",0.751020408163265,0.873362445414847,0.779874213836478
"doseA",1.24352331606218,1.18686868686869,1.14143920595533
"doseA",0.670542635658915,0.924107142857143,0.786919831223629
"doseA",0.45144804088586,0.380875202593193,0.373983739837398
"doseA",0.869848156182213,0.777319587628866,0.782608695652174
"doseA",0.797101449275362,0.907692307692308,0.759753593429158
"doseA",0.879194630872483,1.05882352941176,0.985748218527316
"doseA",0.489473684210526,0.458762886597938,0.458762886597938
"doseA",0.460504201680672,0.574275362318841,0.520353982300885
"doseA",0.755102040816326,0.84549356223176,0.778242677824268
"doseA",0.415410385259631,0.429780033840948,0.40133779264214
"doseA",0.458053691275168,0.467905405405405,0.446488294314381
"doseA",0.970183486238532,0.97926267281106,0.986013986013986
"doseA",0.482112436115843,0.363636363636364,0.34789391575663
"doseA",0.730769230769231,0.891592920353982,0.785263157894737
"doseA",0.533697632058288,0.550644567219153,0.533333333333333
"doseA",0.714285714285714,0.752535496957404,0.688976377952756
"doseA",0.853131749460043,0.817796610169492,0.797894736842105
"doseA",0.440397350993377,0.553571428571429,0.416806722689076
"doseA",0.712871287128713,0.844349680170576,0.778467908902691
"doseA",0.494809688581315,0.542857142857143,0.482758620689655
"doseA",0.918141592920354,1.02097902097902,0.898230088495575
"doseA",0.52846975088968,0.681017612524462,0.598499061913696
"doseA",0.453468697123519,0.429284525790349,0.365853658536585
"doseA",0.836559139784946,0.848484848484849,0.8068669527897
"doseA",0.576086956521739,0.847133757961783,0.618147448015123
"doseA",0.616981132075472,0.660852713178295,0.583955223880597
"doseA",0.601476014760148,0.666026871401152,0.593692022263451
"doseA",0.713725490196078,0.912472647702407,0.756147540983607
"doseA",0.585009140767825,0.751515151515151,0.606741573033708
"doseA",1.07021791767554,1.23237597911227,1.11691542288557
"doseA",0.553602811950791,0.449180327868852,0.443535188216039
"doseA",0.862365591397849,1,0.900221729490022
"doseA",0.896629213483146,0.859030837004405,0.821350762527233
"doseA",0.837209302325581,0.697265625,0.646946564885496
"doseA",0.548845470692718,0.537918871252205,0.505190311418685
"doseA",0.546428571428571,0.538188277087034,0.547406082289803
"doseA",0.651515151515151,0.645283018867924,0.603703703703704
"doseA",0.834051724137931,0.705410821643287,0.709349593495935
"doseA",1.18925831202046,1.28266666666667,1.14105793450882
"doseA",0.783783783783784,0.86117136659436,0.76875
"doseA",0.530249110320285,0.472602739726027,0.479310344827586
"doseA",1.13793103448276,1.18090452261307,1.10487804878049
"doseA",0.769547325102881,0.849462365591398,0.769874476987448
"doseA",0.927601809954751,0.805084745762712,0.74375
"doseA",0.748453608247423,0.675889328063241,0.656063618290258
"doseA",0.805970149253731,0.714574898785425,0.717479674796748
"doseA",0.340062111801242,0.378594249201278,0.342723004694836
"doseA",0.610902255639098,0.54136690647482,0.540540540540541
"doseA",0.872017353579176,0.979357798165138,0.887892376681614
"doseA",0.345425867507886,0.284638554216867,0.306501547987616
"doseA",0.493006993006993,0.423333333333333,0.392446633825944
"doseA",0.527433628318584,0.625235404896422,0.591417910447761
"doseA",1.17302798982188,1.61162079510703,1.34647887323944
"doseA",0.598148148148148,0.45777027027027,0.461406518010292
"doseA",0.58,0.606284658040665,0.571687840290381
"doseA",1.05924170616114,1.18341708542714,1.01873536299766
"doseA",0.89532293986637,0.834051724137931,0.834051724137931
"doseA",0.461279461279461,0.493975903614458,0.451342281879195
"doseA",1.11219512195122,0.959276018099548,0.954853273137698
"doseA",0.610902255639098,0.800420168067227,0.604606525911708
"doseA",1.33606557377049,0.921348314606742,0.981176470588235
"doseA",1.15346534653465,0.990846681922197,0.926008968609865
"doseA",0.586466165413534,0.568773234200744,0.532846715328467
"doseA",0.512152777777778,0.612962962962963,0.517543859649123
"doseA",0.587037037037037,0.700396825396825,0.627151051625239
"doseA",1.23324396782842,1.31388888888889,1.18133333333333
"doseA",0.58206106870229,0.570075757575758,0.541666666666667
"doseA",0.440677966101695,0.475694444444444,0.447684391080617
"doseA",0.711422845691383,0.90625,0.76890756302521
"doseA",0.640977443609023,0.708414872798434,0.593345656192237
"doseA",0.787321063394683,0.790983606557377,0.660852713178295
"doseA",0.627340823970037,0.720792079207921,0.64922480620155
"doseA",1.02836879432624,0.967889908256881,0.967889908256881
"doseA",1.21428571428571,1.69565217391304,1.33884297520661
"doseA",0.607734806629834,0.598901098901099,0.513986013986014
"doseA",0.798715203426124,0.669980119284294,0.680161943319838
"doseA",0.870689655172414,0.764227642276423,0.702380952380952
"doseA",1.05200945626478,0.808333333333333,0.842332613390929
"doseA",0.713995943204868,0.767782426778243,0.703853955375254
"doseA",0.808102345415778,0.70281124497992,0.724845995893224
"doseA",0.721669980119284,0.704724409448819,0.670542635658915
"doseA",0.663385826771654,0.861233480176211,0.757446808510638
"doseA",0.627118644067797,0.633270321361059,0.564338235294118
"doseA",1.09156626506024,1.00461893764434,0.983981693363844
"doseA",0.760245901639344,0.900442477876106,0.795744680851064
"doseA",0.381578947368421,0.409395973154362,0.352365415986949
"doseA",1.00941176470588,1.04796163069544,0.937644341801386
"doseA",0.80982905982906,0.837310195227766,0.772631578947368
"doseA",0.479310344827586,0.548736462093863,0.5
"doseA",1.03233256351039,0.968680089485459,0.901960784313726
"doseA",0.661538461538462,0.645714285714286,0.602611940298508
"doseA",0.859307359307359,0.904656319290466,0.804670912951168
"doseA",1.30183727034121,0.861995753715499,0.957303370786517
"doseA",1.05489260143198,0.917594654788419,0.897550111358575
"doseA",0.863930885529158,0.820675105485232,0.792887029288703
"doseA",0.616236162361624,0.523478260869565,0.464041095890411
"doseA",0.703703703703704,0.652173913043478,0.639097744360902
"doseA",0.406995230524642,0.512820512820513,0.354037267080745
"doseA",0.997663551401869,0.930022573363431,0.930022573363431
"doseA",0.797494780793319,0.655769230769231,0.651162790697674
"doseA",0.78646934460888,0.853070175438597,0.779193205944798
"doseA",0.736418511066398,0.844017094017094,0.722334004024145
"doseA",0.599630996309963,0.471986417657046,0.45144804088586
"doseA",0.404255319148936,0.523978685612789,0.415824915824916
"doseA",0.400651465798046,0.369426751592357,0.314152410575428
"doseA",0.620689655172414,0.497345132743363,0.49822695035461
"doseA",0.707171314741036,0.81183932346723,0.702647657841141
"doseA",0.773469387755102,0.724206349206349,0.70414201183432
"doseA",0.643396226415094,0.668582375478927,0.613805970149254
"doseA",1.04705882352941,0.847133757961783,0.83651804670913
"doseA",0.763636363636364,0.885529157667387,0.821428571428571
"doseA",0.779141104294479,0.786447638603696,0.765784114052953
"doseA",0.939732142857143,1.06904761904762,0.948198198198198
"doseA",0.510452961672474,0.329754601226994,0.364069952305246
"doseA",0.866666666666667,0.823529411764706,0.796257796257796
"doseA",0.603024574669187,0.741273100616016,0.640471512770137
"doseA",0.84051724137931,0.864628820960699,0.853070175438597
"doseA",0.636363636363636,0.537366548042705,0.517605633802817
"doseA",0.738336713995943,0.687007874015748,0.68836291913215
"doseA",1.119804400978,0.893013100436681,0.932432432432432
"doseA",1.27821522309711,1.14320987654321,1.14713216957606
"doseA",0.701195219123506,0.82089552238806,0.748971193415638
"doseA",0.48013816925734,0.469982847341338,0.452542372881356
"doseA",1.31891891891892,1.42372881355932,1.27688172043011
"doseA",0.598526703499079,0.572463768115942,0.572727272727273
"doseA",1.1625,1.10462287104623,1.05035971223022
"doseA",0.40655737704918,0.494773519163763,0.440878378378378
"doseA",0.84,0.875536480686695,0.885281385281385
"doseA",1.0363196125908,1.23076923076923,1.09367088607595
"doseA",0.592592592592593,0.673151750972763,0.642166344294004
"doseA",0.813025210084034,0.844017094017094,0.767967145790554
"doseA",0.713701431492842,0.569288389513109,0.583650190114068
"doseA",0.834782608695652,0.867256637168142,0.76271186440678
"doseA",0.61595547309833,0.64030131826742,0.602968460111317
"doseA",0.682879377431907,0.736947791164659,0.651252408477842
"doseA",1.1704834605598,1.31165311653117,1.17357512953368
"doseA",1.44192634560907,1.12315270935961,1.0958230958231
"doseA",1.20769230769231,0.871739130434783,0.844492440604752
"doseA",0.731854838709677,0.658301158301158,0.657640232108317
"doseA",0.558303886925795,0.544658493870403,0.51114922813036
"doseA",1.22774869109948,1.40395480225989,1.27540106951872
"doseA",0.862068965517241,0.903083700440529,0.87746170678337
"doseA",0.461669505962521,0.425249169435216,0.397034596375618
"doseA",0.635673624288425,0.599257884972171,0.554545454545455
"doseA",0.809012875536481,0.915909090909091,0.874720357941834
"doseA",0.612546125461255,0.557932263814617,0.502599653379549
"doseA",0.983870967741935,0.979310344827586,0.891352549889135
"doseA",0.415435139573071,0.547576301615799,0.429054054054054
"doseA",0.469458987783595,0.427118644067797,0.414141414141414
"doseA",0.760330578512397,0.816631130063966,0.754132231404959
"doseA",0.911504424778761,1.13861386138614,1.00934579439252
"doseA",0.557377049180328,0.586270871985158,0.560661764705882
"doseA",0.656546489563567,0.822546972860125,0.667953667953668
"doseA",0.713426853707415,0.807610993657505,0.7280163599182
"doseA",0.730538922155689,0.716831683168317,0.694117647058824
"doseA",0.55379188712522,0.488175675675676,0.452145214521452
"doseA",0.610486891385768,0.634980988593156,0.554744525547445
"doseA",0.360248447204969,0.474747474747475,0.340557275541796
"doseA",0.679764243614931,0.647398843930636,0.614800759013283
"doseA",0.611214953271028,0.584558823529412,0.564899451553931
"doseA",0.713147410358566,0.673151750972763,0.636015325670498
"doseA",0.632575757575758,0.766393442622951,0.613026819923372
"doseA",0.99537037037037,1.11274509803922,1.05035971223022
"doseA",0.616104868913858,0.719123505976096,0.60188679245283
"doseA",0.855603448275862,0.871739130434783,0.807610993657505
"doseA",0.654440154440154,0.770661157024793,0.708249496981891
"doseA",0.783400809716599,0.529513888888889,0.536713286713287
"doseA",0.616122840690979,0.732510288065844,0.67
"doseA",0.919565217391304,0.862869198312236,0.810699588477366
"doseA",0.560798548094374,0.480206540447504,0.497373029772329
"doseA",0.771255060728745,0.807851239669422,0.736
"doseA",0.654716981132075,0.808247422680412,0.645833333333333
"doseA",0.78118609406953,0.671785028790787,0.680851063829787
"doseA",0.774590163934426,0.874458874458874,0.722334004024145
"doseA",0.729292929292929,0.681728880157171,0.636538461538461
"doseA",0.607011070110701,0.687984496124031,0.607806691449814
"doseA",0.739393939393939,0.684931506849315,0.691552062868369
"doseA",0.414754098360656,0.470187393526405,0.419141914191419
"doseA",0.699009900990099,0.79874213836478,0.753623188405797
"doseA",0.554561717352415,0.621268656716418,0.591160220994475
"doseA",0.702594810379242,0.814893617021277,0.734864300626305
"doseA",0.952164009111617,1.05023923444976,0.886917960088692
"doseA",1.1453634085213,1.07766990291262,1.09313725490196
"doseA",0.420880913539967,0.558139534883721,0.42200328407225
"doseA",0.653543307086614,0.497326203208556,0.503623188405797
"doseA",1.07635467980296,1.00714285714286,0.97877358490566
"doseA",0.439799331103679,0.582720588235294,0.42327150084317
"doseA",0.590654205607477,0.719191919191919,0.578449905482042
"doseA",0.446633825944171,0.451400329489292,0.373817034700315
"doseA",0.590073529411765,0.622889305816135,0.52972972972973
"doseA",1.09685230024213,1.08674698795181,1.09466019417476
"doseA",0.703252032520325,0.887387387387387,0.720833333333333
"doseA",0.854077253218884,1.0093023255814,0.938775510204082
"doseA",0.822916666666667,0.819126819126819,0.788501026694045
"doseA",1.10817307692308,1.4774011299435,1.11219512195122
"doseA",0.850210970464135,0.81198347107438,0.744510978043912
"doseA",0.616412213740458,0.670611439842209,0.625968992248062
"doseA",0.951612903225806,0.857456140350877,0.850779510022272
"doseA",1.17766497461929,0.967889908256881,0.995294117647059
"doseA",0.690196078431373,0.632575757575758,0.570127504553734
"doseA",0.590073529411765,0.520210896309315,0.529516994633274
"doseA",0.729292929292929,0.675146771037182,0.670588235294118
"doseA",0.79578947368421,0.929864253393665,0.841758241758242
"doseA",0.844978165938865,1.16666666666667,0.976133651551313
"doseA",0.519434628975265,0.601489757914339,0.510714285714286
"doseA",0.825531914893617,0.729838709677419,0.764462809917355
"doseA",0.793814432989691,0.69921875,0.712031558185404
"doseA",0.481927710843373,0.554151624548736,0.423333333333333
"doseA",0.979357798165138,0.979357798165138,0.928251121076233
"doseA",0.793388429752066,0.862660944206009,0.797916666666667
"doseA",1.15075376884422,0.986078886310905,0.926940639269406
"doseA",0.616236162361624,0.766129032258065,0.650283553875236
"doseA",0.620183486238532,0.681904761904762,0.657250470809793
"doseA",0.476843910806175,0.43261231281198,0.42237061769616
"doseA",0.970454545454545,0.884782608695652,0.823027718550107
"doseA",0.635160680529301,0.686159844054581,0.579925650557621
"doseA",0.675146771037182,0.624288425047438,0.630975143403442
"doseA",0.856531049250535,0.680232558139535,0.653100775193798
"doseA",1.2125,1.16911764705882,1.16009852216749
"doseA",0.602968460111317,0.502608695652174,0.518518518518518
"doseA",1.02570093457944,0.970454545454545,1.00697674418605
"doseA",0.552962298025135,0.536412078152753,0.529203539823009
"doseA",0.748971193415638,0.731160896130346,0.726337448559671
"doseA",0.474226804123711,0.459183673469388,0.430743243243243
"doseA",0.769857433808554,0.755555555555556,0.738955823293173
"doseA",1.06443914081146,1.16791979949875,1.10049019607843
"doseA",0.753138075313807,0.699797160243408,0.642147117296223
"doseA",0.995402298850575,0.862660944206009,0.803347280334728
